start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
123720,114.555441,119,0.110185,79,G5,96,1
123840,114.666552,455,0.421295,77,F5,96,1
123960,114.777663,119,0.110185,62,D4,96,2
124080,114.888774,119,0.110185,69,A4,96,2
124200,114.999885,119,0.110185,67,G4,96,2
124320,115.110996,119,0.110185,65,F4,96,2
124440,115.222107,119,0.110185,64,E4,96,2
124560,115.333218,119,0.110185,62,D4,96,2
124680,115.444329,119,0.110185,60,C4,96,2
124800,115.55544,455,0.421295,59,B3,96,2
124920,115.666551,119,0.110185,79,G5,96,1
125040,115.777662,119,0.110185,86,D6,96,1
125160,115.888773,119,0.110185,84,C6,96,1
125280,115.999884,119,0.110185,83,B5,96,1
125400,116.110995,119,0.110185,81,A5,96,1
125520,116.222106,119,0.110185,79,G5,96,1
125640,116.333217,119,0.110185,77,F5,96,1
125760,116.444328,455,0.421295,76,E5,96,1
125880,116.555439,119,0.110185,60,C4,96,2
126000,116.66655,119,0.110185,67,G4,96,2
126120,116.777661,119,0.110185,65,F4,96,2
126240,116.888772,119,0.110185,64,E4,96,2
126360,116.999883,119,0.110185,62,D4,96,2
126480,117.110994,119,0.110185,60,C4,96,2
126600,117.222105,119,0.110185,59,B3,96,2
126720,117.333216,455,0.421295,57,A3,96,2
126840,117.444327,119,0.110185,77,F5,96,1
126960,117.555438,119,0.110185,84,C6,96,1
127080,117.666549,119,0.110185,83,B5,96,1
127200,117.77766,119,0.110185,81,A5,96,1
127320,117.888771,119,0.110185,79,G5,96,1
127440,117.999882,119,0.110185,77,F5,96,1
127560,118.110993,119,0.110185,76,E5,96,1
127680,118.222104,455,0.421295,74,D5,96,1
127800,118.333215,119,0.110185,59,B3,96,2
127920,118.444326,119,0.110185,65,F4,96,2
128040,118.555437,119,0.110185,64,E4,96,2
128160,118.666548,119,0.110185,62,D4,96,2
128280,118.777659,119,0.110185,60,C4,96,2
128400,118.88877,119,0.110185,59,B3,96,2
128520,118.999881,119,0.110185,57,A3,96,2
128640,119.110992,455,0.421295,56,G3#,96,2
128760,119.222103,119,0.110185,76,E5,96,1
128880,119.333214,119,0.110185,83,B5,96,1
129000,119.444325,119,0.110185,81,A5,96,1
129120,119.555436,119,0.110185,80,G5#,96,1
129240,119.666547,119,0.110185,77,F5,96,1
129360,119.777658,119,0.110185,76,E5,96,1
129480,119.888769,119,0.110185,74,D5,96,1
129600,119.99988,455,0.421295,72,C5,96,1
129720,120.110991,119,0.110185,57,A3,95,2
129840,120.222102,119,0.110185,60,C4,93,2
