start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
159040,164.438041,159,0.165625,73,C5#,49,1
159120,164.521375,239,0.248958,64,E4,49,2
159200,164.604708,159,0.165625,70,A4#,49,1
159360,164.771375,479,0.460576,68,G4#,49,1
159360,164.771375,239,0.229807,52,E3,49,2
159600,165.002144,239,0.229807,58,A3#,49,2
159840,165.232913,959,0.922114,76,E5,49,1
159840,165.232913,239,0.229807,61,C4#,49,2
160080,165.463682,239,0.229807,68,G4#,49,2
160320,165.694451,239,0.229807,54,F3#,49,2
160560,165.92522,239,0.229807,61,C4#,49,2
160800,166.155989,159,0.152884,73,C5#,49,1
160800,166.155989,239,0.229807,64,E4,49,2
160960,166.309835,159,0.152884,76,E5,49,1
161040,166.386758,239,0.229807,70,A4#,49,2
161120,166.463681,159,0.152884,73,C5#,49,1
161280,166.617527,719,0.691345,80,G5#,49,1
161280,166.617527,239,0.229807,58,A3#,49,2
161520,166.848296,239,0.229807,64,E4,49,2
161760,167.079065,239,0.229807,68,G4#,49,2
162000,167.309834,239,0.229807,78,F5#,49,1
162000,167.309834,239,0.229807,73,C5#,49,2
162240,167.540603,719,0.691345,80,G5#,49,1
162240,167.540603,239,0.229807,61,C4#,49,2
162480,167.771372,239,0.229807,66,F4#,49,2
162720,168.002141,239,0.229807,70,A4#,49,2
162960,168.23291,239,0.229807,78,F5#,49,1
162960,168.23291,239,0.229807,76,E5,49,2
163200,168.463679,719,0.691345,80,G5#,49,1
163200,168.463679,239,0.229807,58,A3#,49,2
163440,168.694448,239,0.229807,64,E4,49,2
163680,168.925217,239,0.229807,68,G4#,49,2
163920,169.155986,239,0.229807,78,F5#,49,1
163920,169.155986,239,0.229807,73,C5#,49,2
164160,169.386755,239,0.298749,80,G5#,49,1
164160,169.386755,239,0.298749,61,C4#,49,2
164400,169.686754,479,0.598749,78,F5#,49,1
164400,169.686754,239,0.29875,66,F4#,49,2
164640,169.986754,239,0.298749,70,A4#,49,2
164880,170.286753,239,0.29875,80,G5#,49,1
164880,170.286753,239,0.29875,76,E5,49,2
165120,170.586753,959,0.998958,81,A5,49,1
165120,170.586753,159,0.165625,61,C4#,49,2
165280,170.753419,159,0.165625,64,E4,49,2
165440,170.920086,159,0.165625,69,A4,49,2
165600,171.086753,159,0.165625,73,C5#,49,2
165760,171.253419,159,0.165625,76,E5,49,2
165920,171.420086,159,0.165625,78,F5#,49,2
166080,171.586753,959,0.998958,80,G5#,49,1
166080,171.586753,159,0.165625,80,G5#,49,2
166240,171.753419,159,0.165625,75,D5#,49,2
166400,171.920086,159,0.165625,71,B4,49,2
166560,172.086753,159,0.165625,68,G4#,49,2
166720,172.253419,159,0.165625,63,D4#,49,2
166880,172.420086,159,0.165625,59,B3,49,2
167040,172.586753,959,0.998958,78,F5#,49,1
167040,172.586753,159,0.165625,57,A3,49,2
167200,172.753419,159,0.165625,61,C4#,49,2
167360,172.920086,159,0.165625,66,F4#,49,2
167520,173.086753,159,0.165625,69,A4,49,2
167680,173.253419,159,0.165625,73,C5#,49,2
167840,173.420086,159,0.165625,75,D5#,49,2
168000,173.586753,959,0.998958,76,E5,49,1
168000,173.586753,159,0.165625,76,E5,49,2
168160,173.753419,159,0.165625,71,B4,49,2
168320,173.920086,159,0.165625,68,G4#,49,2
168480,174.086753,159,0.165625,64,E4,49,2
168640,174.253419,159,0.165625,59,B3,49,2
168800,174.420086,159,0.165625,56,G3#,49,2
168960,174.586753,479,0.498958,81,A5,49,1
168960,174.586753,159,0.165625,61,C4#,49,2
168960,174.586753,159,0.165625,61,C4#,49,2
169120,174.753419,159,0.165625,64,E4,49,2
169280,174.920086,159,0.165625,69,A4,49,2
169440,175.086753,479,0.498958,76,E5,49,1
169440,175.086753,239,0.248958,83,B5,49,1
169440,175.086753,159,0.165625,73,C5#,49,2
169600,175.253419,159,0.165625,69,A4,49,2
169680,175.336753,239,0.248958,85,C6#,49,1
169760,175.420086,159,0.165625,64,E4,49,2
169920,175.586753,239,0.248958,81,A5,49,1
169920,175.586753,159,0.165625,59,B3,49,2
169920,175.586753,159,0.165625,59,B3,49,2
170080,175.753419,159,0.165625,63,D4#,49,2
170160,175.836753,239,0.248958,80,G5#,49,1
170240,175.920086,159,0.165625,68,G4#,49,2
170400,176.086753,479,0.498958,75,D5#,49,1
170400,176.086753,239,0.248958,81,A5,49,1
170400,176.086753,159,0.165625,71,B4,49,2
170560,176.253419,159,0.165625,68,G4#,49,2
170640,176.336753,719,0.748958,80,G5#,49,1
170720,176.420086,159,0.165625,63,D4#,49,2
170880,176.586753,959,0.998958,73,C5#,49,1
170880,176.586753,159,0.165625,57,A3,49,2
170880,176.586753,159,0.165625,57,A3,49,2
171040,176.753419,159,0.165625,61,C4#,49,2
171200,176.920086,159,0.165625,66,F4#,49,2
171360,177.086753,959,0.998958,78,F5#,49,1
171360,177.086753,159,0.165625,69,A4,49,2
171520,177.253419,159,0.165625,66,F4#,49,2
171680,177.420086,159,0.165625,61,C4#,49,2
171840,177.586753,959,0.998958,71,B4,49,1
171840,177.586753,159,0.165625,56,G3#,49,2
171840,177.586753,159,0.165625,56,G3#,49,2
172000,177.753419,159,0.165625,59,B3,49,2
172160,177.920086,159,0.165625,64,E4,49,2
172320,178.086753,719,0.748958,76,E5,49,1
172320,178.086753,159,0.165625,68,G4#,49,2
172480,178.253419,159,0.165625,64,E4,49,2
172640,178.420086,159,0.165625,59,B3,49,2
172800,178.586753,159,0.165625,54,F3#,49,2
172800,178.586753,159,0.165625,54,F3#,49,2
172960,178.753419,159,0.165625,57,A3,49,2
173040,178.836753,239,0.248958,74,D5,49,1
173120,178.920086,159,0.165625,62,D4,49,2
173280,179.086753,479,0.498958,69,A4,49,1
173280,179.086753,239,0.248958,76,E5,49,1
173280,179.086753,159,0.165625,66,F4#,49,2
173440,179.253419,159,0.165625,62,D4,49,2
173520,179.336753,239,0.248958,78,F5#,49,1
173600,179.420086,159,0.165625,57,A3,49,2
173760,179.586753,239,0.248958,74,D5,49,1
173760,179.586753,159,0.165625,52,E3,49,2
173760,179.586753,159,0.165625,52,E3,49,2
173920,179.753419,159,0.165625,56,G3#,49,2
174000,179.836753,239,0.248958,73,C5#,49,1
174080,179.920086,159,0.165625,61,C4#,49,2
174240,180.086753,479,0.498958,68,G4#,49,1
174240,180.086753,239,0.248958,74,D5,49,1
174240,180.086753,159,0.165625,64,E4,49,2
174400,180.253419,159,0.165625,61,C4#,49,2
174480,180.336753,719,0.748958,73,C5#,49,1
174560,180.420086,159,0.165625,56,G3#,49,2
174720,180.586753,959,0.998958,66,F4#,49,1
174720,180.586753,159,0.165625,50,D3,49,2
174720,180.586753,159,0.165625,50,D3,49,2
174880,180.753419,159,0.165625,54,F3#,49,2
175040,180.920086,159,0.165625,59,B3,49,2
175200,181.086753,959,0.998958,71,B4,49,1
175200,181.086753,159,0.165625,62,D4,49,2
175360,181.253419,159,0.165625,59,B3,49,2
175520,181.420086,159,0.165625,54,F3#,49,2
175680,181.586753,959,0.998958,64,E4,49,1
175680,181.586753,159,0.165625,49,C3#,49,2
175680,181.586753,159,0.165625,49,C3#,49,2
175840,181.753419,159,0.165625,52,E3,49,2
176000,181.920086,159,0.165625,57,A3,49,2
176160,182.086753,719,0.748958,69,A4,49,1
176160,182.086753,159,0.165625,61,C4#,49,2
176320,182.253419,159,0.165625,57,A3,49,2
176480,182.420086,159,0.165625,52,E3,49,2
176640,182.586753,959,0.998958,62,D4,49,1
176640,182.586753,159,0.165625,47,B2,49,2
176640,182.586753,159,0.165625,47,B2,49,2
176800,182.753419,159,0.165625,53,F3,49,2
176880,182.836753,239,0.248958,68,G4#,49,1
176960,182.920086,159,0.165625,56,G3#,49,2
177120,183.086753,239,0.248958,69,A4,49,1
177120,183.086753,159,0.165625,59,B3,49,2
177280,183.253419,159,0.165625,56,G3#,49,2
177360,183.336753,239,0.248958,68,G4#,49,1
177440,183.420086,159,0.165625,53,F3,49,2
177600,183.586753,959,0.998958,61,C4#,49,1
177600,183.586753,239,0.248958,73,C5#,49,1
