start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
250320,233.520383,79,0.082291,77,F5,64,1
250320,233.520383,239,0.248958,60,C4,64,2
250400,233.603716,79,0.082292,76,E5,64,1
250480,233.687049,79,0.082292,72,C5,64,1
250560,233.770383,79,0.082291,69,A4,64,1
250560,233.770383,239,0.248958,57,A3,64,2
250640,233.853716,79,0.082292,72,C5,64,1
250720,233.937049,79,0.082292,76,E5,64,1
250800,234.020383,79,0.082291,77,F5,64,1
250800,234.020383,239,0.248958,60,C4,64,2
250880,234.103716,79,0.082292,76,E5,64,1
250960,234.187049,79,0.082292,72,C5,64,1
251040,234.270383,79,0.082291,69,A4,64,1
251040,234.270383,239,0.248958,57,A3,64,2
251120,234.353716,79,0.082292,72,C5,64,1
251200,234.437049,79,0.082292,76,E5,64,1
251280,234.520383,79,0.082291,77,F5,64,1
251280,234.520383,227,0.236458,60,C4,64,2
251360,234.603716,79,0.082292,76,E5,64,1
251440,234.687049,75,0.078125,72,C5,64,1
251520,234.770383,79,0.082291,69,A4,64,1
251520,234.770383,239,0.248958,57,A3,64,2
251600,234.853716,79,0.082292,72,C5,64,1
251680,234.937049,79,0.082292,76,E5,64,1
251760,235.020383,79,0.082291,77,F5,64,1
251760,235.020383,239,0.248958,60,C4,64,2
251840,235.103716,79,0.082292,76,E5,64,1
251920,235.187049,79,0.082292,72,C5,64,1
252000,235.270383,79,0.082291,69,A4,64,1
252000,235.270383,239,0.248958,57,A3,64,2
252080,235.353716,79,0.082292,72,C5,64,1
252160,235.437049,79,0.082292,76,E5,64,1
252240,235.520383,79,0.082291,77,F5,64,1
252240,235.520383,239,0.248958,60,C4,64,2
252320,235.603716,79,0.082292,76,E5,64,1
252400,235.687049,79,0.082292,72,C5,64,1
252480,235.770383,79,0.082291,69,A4,64,1
252480,235.770383,239,0.248958,57,A3,64,2
252560,235.853716,79,0.082292,72,C5,64,1
252640,235.937049,79,0.082292,76,E5,64,1
252720,236.020383,79,0.082291,77,F5,64,1
252720,236.020383,239,0.248958,60,C4,64,2
252800,236.103716,79,0.082292,76,E5,64,1
252880,236.187049,79,0.082292,72,C5,64,1
252960,236.270383,79,0.082291,69,A4,64,1
252960,236.270383,239,0.248958,57,A3,64,2
253040,236.353716,79,0.082292,72,C5,64,1
253120,236.437049,79,0.082292,76,E5,64,1
253200,236.520383,79,0.082291,77,F5,64,1
253200,236.520383,227,0.236458,60,C4,64,2
253280,236.603716,79,0.082292,76,E5,64,1
253360,236.687049,75,0.078125,72,C5,64,1
253440,236.770383,79,0.082291,69,A4,64,1
253440,236.770383,239,0.248958,57,A3,64,2
253440,236.770383,3839,3.998958,52,E3,64,2
253520,236.853716,79,0.082292,72,C5,64,1
253600,236.937049,79,0.082292,76,E5,64,1
253680,237.020383,79,0.082291,81,A5,64,1
253680,237.020383,239,0.248958,60,C4,64,2
253760,237.103716,79,0.082292,76,E5,64,1
253840,237.187049,79,0.082292,72,C5,64,1
253920,237.270383,79,0.082291,69,A4,64,1
253920,237.270383,239,0.248958,57,A3,64,2
254000,237.353716,79,0.082292,72,C5,64,1
254080,237.437049,79,0.082292,76,E5,64,1
254160,237.520383,79,0.082291,81,A5,64,1
254160,237.520383,239,0.248958,60,C4,64,2
254240,237.603716,79,0.082292,76,E5,64,1
254320,237.687049,79,0.082292,72,C5,64,1
254400,237.770383,79,0.082291,69,A4,64,1
254400,237.770383,239,0.248958,57,A3,64,2
254480,237.853716,79,0.082292,72,C5,64,1
254560,237.937049,79,0.082292,76,E5,64,1
254640,238.020383,79,0.082291,81,A5,64,1
254640,238.020383,239,0.248958,60,C4,64,2
254720,238.103716,79,0.082292,76,E5,64,1
254800,238.187049,79,0.082292,72,C5,64,1
254880,238.270383,79,0.082291,69,A4,64,1
254880,238.270383,239,0.248958,57,A3,64,2
254960,238.353716,79,0.082292,72,C5,64,1
255040,238.437049,79,0.082292,76,E5,64,1
255120,238.520383,79,0.082291,81,A5,64,1
255120,238.520383,227,0.236458,60,C4,64,2
255200,238.603716,79,0.082292,76,E5,64,1
255280,238.687049,75,0.078125,72,C5,64,1
255360,238.770383,79,0.082291,69,A4,64,1
255360,238.770383,239,0.248958,57,A3,64,2
255440,238.853716,79,0.082292,72,C5,64,1
255520,238.937049,79,0.082292,76,E5,64,1
255600,239.020383,79,0.082291,81,A5,64,1
255600,239.020383,239,0.248958,60,C4,64,2
255680,239.103716,79,0.082292,76,E5,64,1
255760,239.187049,79,0.082292,72,C5,64,1
255840,239.270383,79,0.082291,69,A4,64,1
255840,239.270383,239,0.248958,57,A3,64,2
255920,239.353716,79,0.082292,72,C5,64,1
256000,239.437049,79,0.082292,76,E5,64,1
256080,239.520383,79,0.082291,81,A5,64,1
256080,239.520383,239,0.248958,60,C4,64,2
256160,239.603716,79,0.082292,76,E5,64,1
256240,239.687049,79,0.082292,72,C5,64,1
256320,239.770383,79,0.082291,69,A4,64,1
256320,239.770383,239,0.248958,57,A3,64,2
256400,239.853716,79,0.082292,72,C5,64,1
256480,239.937049,79,0.082292,76,E5,64,1
256560,240.020383,79,0.082291,81,A5,64,1
256560,240.020383,239,0.248958,60,C4,64,2
256640,240.103716,79,0.082292,76,E5,64,1
256720,240.187049,79,0.082292,72,C5,64,1
256800,240.270383,79,0.082291,69,A4,64,1
256800,240.270383,239,0.248958,57,A3,64,2
256880,240.353716,79,0.082292,72,C5,64,1
256960,240.437049,79,0.082292,76,E5,64,1
257040,240.520383,79,0.082291,81,A5,64,1
257040,240.520383,227,0.236458,60,C4,64,2
257120,240.603716,79,0.082292,76,E5,64,1
257200,240.687049,75,0.078125,72,C5,64,1
257280,240.770383,79,0.082291,69,A4,64,1
257280,240.770383,239,0.248958,57,A3,64,2
257280,240.770383,3839,3.998958,53,F3,64,2
257360,240.853716,79,0.082292,72,C5,64,1
257440,240.937049,79,0.082292,76,E5,64,1
257520,241.020383,79,0.082291,77,F5,64,1
257520,241.020383,239,0.248958,60,C4,64,2
257600,241.103716,79,0.082292,76,E5,64,1
257680,241.187049,79,0.082292,72,C5,64,1
257760,241.270383,79,0.082291,69,A4,64,1
257760,241.270383,239,0.248958,57,A3,64,2
257840,241.353716,79,0.082292,72,C5,64,1
257920,241.437049,79,0.082292,76,E5,64,1
258000,241.520383,79,0.082291,77,F5,64,1
258000,241.520383,239,0.248958,60,C4,64,2
258080,241.603716,79,0.082292,76,E5,64,1
258160,241.687049,79,0.082292,72,C5,64,1
258240,241.770383,79,0.082291,69,A4,64,1
258240,241.770383,239,0.248958,57,A3,64,2
258320,241.853716,79,0.082292,72,C5,64,1
258400,241.937049,79,0.082292,76,E5,64,1
258480,242.020383,79,0.082291,77,F5,64,1
258480,242.020383,239,0.248958,60,C4,64,2
258560,242.103716,79,0.082292,76,E5,64,1
258640,242.187049,79,0.082292,72,C5,64,1
258720,242.270383,79,0.082291,69,A4,64,1
258720,242.270383,239,0.248958,57,A3,64,2
258800,242.353716,79,0.082292,72,C5,64,1
258880,242.437049,79,0.082292,76,E5,64,1
258960,242.520383,79,0.082291,77,F5,64,1
258960,242.520383,227,0.236458,60,C4,64,2
259040,242.603716,79,0.082292,76,E5,64,1
259120,242.687049,75,0.078125,72,C5,64,1
259200,242.770383,79,0.082291,69,A4,64,1
259200,242.770383,239,0.248958,57,A3,64,2
259280,242.853716,79,0.082292,72,C5,64,1
259360,242.937049,79,0.082292,76,E5,64,1
259440,243.020383,79,0.082291,77,F5,64,1
259440,243.020383,239,0.248958,60,C4,64,2
259520,243.103716,79,0.082292,76,E5,64,1
259600,243.187049,79,0.082292,72,C5,64,1
259680,243.270383,79,0.082291,69,A4,64,1
259680,243.270383,239,0.248958,57,A3,64,2
259760,243.353716,79,0.082292,72,C5,64,1
259840,243.437049,79,0.082292,76,E5,64,1
259920,243.520383,79,0.082291,77,F5,64,1
259920,243.520383,239,0.248958,60,C4,64,2
260000,243.603716,79,0.082292,76,E5,64,1
260080,243.687049,79,0.082292,72,C5,64,1
260160,243.770383,79,0.082291,69,A4,64,1
260160,243.770383,239,0.248958,57,A3,64,2
260240,243.853716,79,0.082292,72,C5,64,1
260320,243.937049,79,0.082292,76,E5,64,1
260400,244.020383,79,0.082291,77,F5,64,1
260400,244.020383,239,0.248958,60,C4,64,2
260480,244.103716,79,0.082292,76,E5,64,1
260560,244.187049,79,0.082292,72,C5,64,1
260640,244.270383,79,0.082291,69,A4,64,1
260640,244.270383,239,0.248958,57,A3,64,2
260720,244.353716,79,0.082292,72,C5,64,1
260800,244.437049,79,0.082292,76,E5,64,1
260880,244.520383,79,0.082291,77,F5,64,1
260880,244.520383,227,0.236458,60,C4,64,2
260960,244.603716,79,0.082292,76,E5,64,1
261040,244.687049,75,0.078125,72,C5,64,1
261120,244.770383,79,0.082291,69,A4,64,1
261120,244.770383,239,0.248958,57,A3,64,2
261120,244.770383,3839,3.998958,52,E3,64,2
261200,244.853716,79,0.082292,72,C5,64,1
261280,244.937049,79,0.082292,76,E5,64,1
261360,245.020383,79,0.082291,81,A5,64,1
261360,245.020383,239,0.248958,60,C4,64,2
261440,245.103716,79,0.082292,76,E5,64,1
261520,245.187049,79,0.082292,72,C5,64,1
261600,245.270383,79,0.082291,69,A4,64,1
261600,245.270383,239,0.248958,57,A3,64,2
261680,245.353716,79,0.082292,72,C5,64,1
261760,245.437049,79,0.082292,76,E5,64,1
261840,245.520383,79,0.082291,81,A5,64,1
261840,245.520383,239,0.248958,60,C4,64,2
261920,245.603716,79,0.082292,76,E5,64,1
262000,245.687049,79,0.082292,72,C5,64,1
262080,245.770383,79,0.082291,69,A4,64,1
262080,245.770383,239,0.248958,57,A3,64,2
262160,245.853716,79,0.082292,72,C5,64,1
262240,245.937049,79,0.082292,76,E5,64,1
262320,246.020383,79,0.082291,81,A5,64,1
262320,246.020383,239,0.248958,60,C4,64,2
262400,246.103716,79,0.082292,76,E5,64,1
262480,246.187049,79,0.082292,72,C5,64,1
262560,246.270383,79,0.082291,69,A4,64,1
262560,246.270383,239,0.248958,57,A3,64,2
262640,246.353716,79,0.082292,72,C5,64,1
262720,246.437049,79,0.082292,76,E5,64,1
262800,246.520383,79,0.082291,81,A5,64,1
262800,246.520383,227,0.236458,60,C4,64,2
262880,246.603716,79,0.082292,76,E5,64,1
262960,246.687049,75,0.078125,72,C5,64,1
263040,246.770383,79,0.082291,69,A4,64,1
263040,246.770383,239,0.248958,57,A3,64,2
263120,246.853716,79,0.082292,72,C5,64,1
263200,246.937049,79,0.082292,76,E5,64,1
263280,247.020383,79,0.082291,81,A5,64,1
263280,247.020383,239,0.248958,60,C4,64,2
263360,247.103716,79,0.082292,76,E5,64,1
263440,247.187049,79,0.082292,72,C5,64,1
263520,247.270383,79,0.082291,69,A4,64,1
263520,247.270383,239,0.248958,57,A3,64,2
263600,247.353716,79,0.082292,72,C5,64,1
263680,247.437049,79,0.082292,76,E5,64,1
263760,247.520383,79,0.082291,81,A5,64,1
263760,247.520383,239,0.248958,60,C4,64,2
263840,247.603716,79,0.082292,76,E5,64,1
263920,247.687049,79,0.082292,72,C5,64,1
264000,247.770383,79,0.082291,69,A4,64,1
264000,247.770383,239,0.248958,57,A3,64,2
264080,247.853716,79,0.082292,72,C5,64,1
264160,247.937049,79,0.082292,76,E5,64,1
264240,248.020383,79,0.082291,81,A5,64,1
264240,248.020383,239,0.248958,60,C4,64,2
264320,248.103716,79,0.082292,76,E5,64,1
264400,248.187049,79,0.082292,72,C5,64,1
264480,248.270383,79,0.082291,69,A4,64,1
264480,248.270383,239,0.248958,57,A3,64,2
264560,248.353716,79,0.082292,72,C5,64,1
264640,248.437049,79,0.082292,76,E5,64,1
264720,248.520383,79,0.082291,81,A5,64,1
264720,248.520383,227,0.236458,60,C4,64,2
264800,248.603716,79,0.082292,76,E5,64,1
264880,248.687049,75,0.078125,72,C5,64,1
264960,248.770383,79,0.082291,69,A4,64,1
264960,248.770383,239,0.248958,57,A3,64,2
264960,248.770383,1919,1.998958,53,F3,64,2
265040,248.853716,79,0.082292,72,C5,64,1
265120,248.937049,79,0.082292,76,E5,64,1
265200,249.020383,79,0.082291,77,F5,64,1
265200,249.020383,239,0.248958,60,C4,64,2
265280,249.103716,79,0.082292,76,E5,64,1
265360,249.187049,79,0.082292,72,C5,64,1
265440,249.270383,79,0.082291,69,A4,64,1
265440,249.270383,239,0.248958,57,A3,64,2
265520,249.353716,79,0.082292,72,C5,64,1
265600,249.437049,79,0.082292,76,E5,64,1
265680,249.520383,79,0.082291,77,F5,64,1
265680,249.520383,239,0.248958,60,C4,64,2
265760,249.603716,79,0.082292,76,E5,64,1
265840,249.687049,79,0.082292,72,C5,64,1
265920,249.770383,79,0.082291,69,A4,64,1
265920,249.770383,239,0.248958,57,A3,64,2
266000,249.853716,79,0.082292,72,C5,64,1
266080,249.937049,79,0.082292,76,E5,64,1
266160,250.020383,79,0.082291,77,F5,64,1
266160,250.020383,239,0.248958,60,C4,64,2
266240,250.103716,79,0.082292,76,E5,64,1
266320,250.187049,79,0.082292,72,C5,64,1
266400,250.270383,79,0.082291,69,A4,64,1
266400,250.270383,239,0.248958,57,A3,64,2
266480,250.353716,79,0.082292,72,C5,64,1
266560,250.437049,79,0.082292,76,E5,64,1
266640,250.520383,79,0.082291,77,F5,64,1
266640,250.520383,227,0.236458,60,C4,64,2
266720,250.603716,79,0.082292,76,E5,64,1
266800,250.687049,75,0.078125,72,C5,64,1
266880,250.770383,79,0.082291,67,G4,64,1
266880,250.770383,239,0.248958,57,A3,64,2
266880,250.770383,479,0.498958,55,G3,64,2
266960,250.853716,79,0.082292,72,C5,64,1
267040,250.937049,79,0.082292,76,E5,64,1
267120,251.020383,79,0.082291,77,F5,64,1
267120,251.020383,239,0.248958,60,C4,64,2
267200,251.103716,79,0.082292,76,E5,64,1
267280,251.187049,79,0.082292,72,C5,64,1
267360,251.270383,79,0.082291,67,G4,64,1
267360,251.270383,239,0.248958,57,A3,64,2
267360,251.270383,479,0.498958,55,G3,64,2
267440,251.353716,79,0.082292,72,C5,64,1
267520,251.437049,79,0.082292,76,E5,64,1
267600,251.520383,79,0.082291,77,F5,64,1
267600,251.520383,239,0.248958,60,C4,64,2
267680,251.603716,79,0.082292,76,E5,64,1
267760,251.687049,79,0.082292,72,C5,64,1
267840,251.770383,79,0.082291,69,A4,64,1
267840,251.770383,239,0.248958,57,A3,64,2
267840,251.770383,479,0.498958,53,F3,64,2
267920,251.853716,79,0.082292,72,C5,64,1
268000,251.937049,79,0.082292,76,E5,64,1
268080,252.020383,79,0.082291,77,F5,64,1
268080,252.020383,239,0.248958,60,C4,64,2
268160,252.103716,79,0.082292,76,E5,64,1
268240,252.187049,79,0.082292,72,C5,64,1
268320,252.270383,79,0.082291,69,A4,64,1
268320,252.270383,239,0.248958,57,A3,64,2
268320,252.270383,479,0.498958,53,F3,64,2
268400,252.353716,79,0.082292,72,C5,64,1
268480,252.437049,79,0.082292,76,E5,64,1
268560,252.520383,79,0.082291,77,F5,64,1
268560,252.520383,227,0.236458,60,C4,64,2
268640,252.603716,79,0.082292,76,E5,64,1
268720,252.687049,75,0.078125,72,C5,64,1
268800,252.770383,79,0.082291,69,A4,64,1
268800,252.770383,239,0.248958,57,A3,64,2
268800,252.770383,3839,3.998958,52,E3,64,2
268880,252.853716,79,0.082292,72,C5,64,1
268960,252.937049,79,0.082292,76,E5,64,1
269040,253.020383,79,0.082291,81,A5,64,1
